example_id	statement	date	french	possibility	labeler_name	notes
22903	“Nancy Pelosi set to resign from Congress as Trump files impeachment lawsuits against her.”	September 12, 2022	Nancy Pelosi va démissionner du Congrès car Trump a rempli des poursuites de destitution contre elle	P	Anne	
22904	“I don’t accept a dime of corporate money.”	September 2, 2022	Je n'accepte pas un sou de l'argent des coorporatives	I	Anne	
22905	Photos show Queen Elizabeth II was a “Luciferian.”	September 12, 2022	Des photos montrent que la Reine Elizabeth II était une Luciférienne	P	Anne	
22906	“No plane debris was found at the Pentagon.”	September 12, 2022	Aucun débris d'avion n'a été retrouvé au Pentagon	P	Anne	
22907	A Boeing 757 didn’t fly into the Pentagon on 9/11.	September 11, 2022	Un Boeing 757 n'a pas touché le Pentagon le 9/11	P	Anne	
22908	Video shows a statement from Donald Trump on Sept. 8, 2022.	September 8, 2022	Une vidéo montre une déclaration de Donald Trump le 8 septembre 2022	I	Anne	
22909	“Everyone but Trump invited to royal funeral.”	September 13, 2022	Tout le monde, sauf Trump, est invité aux funérailles royales	I	Anne	
22910	The Clintons killed Ken Starr.	September 13, 2022	Les Clintons ont tué Kem Starr	I	Anne	
22911	“The sun is not 93 million miles away … it is local and under a firmament dome.”	September 13, 2022	Le soleil n'est pas à 93 millions de kilomètres.... il est local et sous un dôme de voûte céleste	P	Anne	
22912	"Russia is becoming the first country to break ties with the Antarctic Treaty."	September 12, 2022	La Russie est devenue le premier pays à couper les liens avec le traité d'Antartique	P	Anne	
22913	Under new Illinois law, these crimes are “nondetainable": “Burglary, robbery, arson, kidnapping, DUI offenses, even DUI involving a fatality, most drug offenses, and even 2nd degree murder.”	September 9, 2022	Sous la nouvellle loi de l'Illinois, ces crimes sont non détenables: cambriolage, vol, incendie criminel, enlèvement, délit DUI, même DUI incluant un mort, la plupart des délits liés à la drogure, et même un meutre au 2nd degrés	I	Anne	
22914	“The pope, Xi and Putin all meet to plan world events!”	September 13, 2022	La pape, Xi et Putin se rencontre tous pour organiser des événements mondiaux!	I	Anne	
22915	Video shows Hillary Clinton popping a brown paper bag during a press conference.	August 5, 2022	Une vidéo montre Hillary Clinton faisant éclater un sac de papier marron durant la conférence de presse.	I	Anne	
22916	“The FBI confirmed” that Ashley Biden said her father molested her.	September 13, 2022	Le FBI a confirmé que Ashley Biden a dit que son père l'a aggressé	I	Anne	
22917	A CNN report on 9/11 proved that a plane never hit the Pentagon.	September 12, 2022	Un reportage de CNN sur le 9/11 a prouvé que l'avion n'a jamais touché le Pentagon	P	Anne	
22918	To qualify for Ohio SNAP benefits, “now a family of 3 can make up to $3,660 a month and it used to be $2,700, so it’s gone up almost $1,000 a month.”	September 6, 2022	Pour qualifier aux bénéfices SNAP Ohio, maintenant une famille de trois peut faire un maximum de 3,660$ au mois et avant c'était 2,700$, donc ça a augmenté de presque 1000$	I	Anne	
22919	“Obama & Clinton are being arrested by the military.”	September 14, 2022	Obama et Clinton sont arrêtés par les militaires	P	Anne	
22920	“Trump lawyers all quit on him at the same time.”	September 10, 2022	Les avocats de Trump ont tous démissionnés en même temps	P	Anne	
22921	Barack and Michelle Obama are not the real parents of their children.	September 14, 2022	Barack et Michelle Obama ne sont pas les vrais parents de leurs enfants	P	Anne	
22922	"Democrats' radical green energy policies caused record gas prices. "	August 23, 2022	Les politiques d'énergies vertes radicales des démocrates a causé l'augmentation du prix du gaz	I	Anne	
22923	"Val Demings supports abortion up until the moment of birth."	September 6, 2022	Val Demings soutien l'avortement jusqu'au moment de la naissance	P	Anne	
22924	If Jeff Bezos’ net worth reaches $1 trillion, “he could literally end world poverty and give everyone $1 billion and he will still have $91.5 billion left.”	September 14, 2022	Si le revenu net de Jeff Bezos atteint 1 trillion de dollars, il pourrait littéralement stopper la pauvreté à travers le monde et donné à tout le monde 1 billion de dollars et il aura encore 91.5 billions de dollars pour lui	I	Anne	
22925	“Mark Kelly voted against the Keystone pipeline, which caused higher gas prices.”	September 8, 2022	Mark Kelly a voté contre la pipeline Keystone ce qui a causé une augmentation du prix du gaz	I	Anne	
22926	“Incomes are up.”	September 14, 2022	Les revenues montent	I	Anne	
22927	Blake Masters does not support abortion exceptions for rape and incest.	September 12, 2022	Blake Masters ne soutient pas l'avortement avec les exceptions pour le viol et l'inceste.	P	Anne	
22928	Every time a Republican has been elected president over the last few decades, House Democrats have objected to the result	September 6, 2022	Au cours de ces dernières décennies, à chaque fois qu'un républicain a été élu président, les représentants démocrates se sont opposés au résultat. 	I	Anne	
22929	A royal guard member collapsed because of the COVID-19 vaccine.	September 14, 2022	Un membre de la garde royale s'est évanoui à cause du vaccin de la COVID-19	I	Anne	
22930	Photo shows Queen Elizabeth II checking the oil of a car.	September 13, 2022	Une photo qui montre Elizabeth II entrain de vérifier l'huile d'une voiture	P	Anne	
22931	“Since 2019, I've successfully lobbied for the funds to add hundreds of school counselors, lowering our student to school counselor ratio by 20%.”	July 28, 2022	Depuis 2019, j'ai réussi à faire pression pour des fonds afin d'ajouter des centaines de conseillers solaires, pour réduire notre ratio étudiants/conseillers de 20%	I	Anne	
22932	“The Simpsons” predicted Queen Elizabeth II’s 2022 death.	September 15, 2022	Les Simpsons ont prédit la mort de Elizabeth II en 2022	I	Anne	
22933	"90% of (state Sen. Tom Barrett's) donors are from special interests"	September 13, 2022	90% des donations (du Sénateur Tom Barrett) sont pour des intérêts spéciaux	I	Anne	
22934	Then-Vice President Mike Pence "seized power" from President Donald Trump and undertook "a coup" when he called on federal agencies to stop the Jan. 6 Capitol riot.	July 28, 2022	Le Vice-Président Mike Pence a pris le pouvoir du Président Donald Trump et a débuté un coup d'État quand il a appelé les agences fédérales pour stopper les manifestations du Capitole le 6 janvier	I	Anne	
22935	“This year, it's going to be over $1.5 trillion (that we’ve) reduced the debt."	September 18, 2022	Cette année, ça serait près de 1,5 trillion de dollars qui réduiront la dette.	I	Anne	
22936	Image shows a Rebekah Jones campaign event.	September 10, 2022	L'image montre une campagne événementielle de Rebekah Jones	I	Anne	
22937	Under Kathy Hoffman, “student test scores plummeted. Even before COVID, under the current regime, over half of Arizona students were not proficient in reading or math.”	August 21, 2022	Sous Kathy Hoffman, les scores de test des étudiants chutaient. Même avant la COVID-19, sous le régime actuel, la moitier des étudients d'Arizona n'étaient pas très bons pour lire ou les mathématiques	I	Anne	
22938	All banks will soon have to turn over all coins to federal government ahead of pivot to using only electronic transactions.	September 13, 2022	Toutes les banques vont bientôt devoir rendre toutes les piéces de monnaie au gouvernement fédéral avant d'utiliser seulement les transactions électroniques 	P	Anne	
22939	“Supreme Court just voted to ban condoms.”	September 18, 2022	La Court Suprême vient juste de voter pour interdire les préservatifs 	P	Anne	
22940	Photo shows “Queen Elizabeth and Prince Charles” bowing to Ethiopian Emperor Haile Selassie I.	September 18, 2022	Une photo montre Elizabeth et le prince Charles s'inclinant vers l'empereur Ethiopien Haile Selassie I.	P	Anne	
22941	Nancy Pelosi “almost burst out into laughter” at the Tsitsernakaberd Armenian Genocide Memorial Complex in Yerevan.	September 18, 2022	Nancy Pelosi a presque éclaté de rire au mémoriale du Genocide Tsiternakabert Amenien à Yerevan	P	Anne	
22942	Says Tim Michels' family foundation "funded an organization that tracks women when they get near abortion clinics … he wants to treat women like they're the criminals."	September 6, 2022	La fondation de la famille de Tim Michels a financé une organisation qui suit les femmes quand elles se rapprochent d'une cliniques d'avortement. Il veut traiter les femmes comme si elles étaient des criminelles.	P	Anne	
22943	Nostradamus “accurately predicted Queen Elizabeth II’s passing.”	September 16, 2022	Nostradamus a prédit précisément la morte de la Reine Elizabeth II	I	Anne	
22944	Martha’s Vineyard "used the military to deport every last illegal migrant from their island.”	September 18, 2022	Le vignoble de Martha a utilisé les militaire pour déporter chaque illégal migrant de leur île	P	Anne	
22945	“With Proposition 1, the number of abortion seekers from other states will soar even higher, costing taxpayers millions more.”	August 16, 2022	Avec la proposition 1, le nombre de personnes voulant se faire avorter d'autres d'États sera encore plus fort, nous coûtant des millions de taxes en plus 	I	Anne	
22946	Three court rulings since May 2022 “have made it clear that it is unconstitutional to ban someone between the ages of 18 and 20 from being able to buy an AR.”	August 31, 2022	Trois décisions de justice depuis Mai 2022 ont clairement indiqué qu'il est inconstitutionnel d'interdire une personne entre l'âge de 18 et 20 ans d'acheter un AR 	I	Anne	
22947	The World Economic Forum has called for the end of “wasteful private car ownership.”	September 8, 2022	Le Forum économique mondiale a appelé à mettre fin aux voitures privées polluantes	I	Anne	
22948	Once every thousand years “your age + your year of birth, every person = 2022.”	September 10, 2022	Une fois toutes les milliers d'années "ton age + ton année de naissance, chaque personne = 2022"	I	Anne	
22949	“Mandela Barnes…wants to release 50% of the prison population when 68% is classified as ‘violent offenders.’”	September 9, 2022	Mandela Barnes veut libérer 50% de la population prisonnière alors que 68% est classifée comme délinquants violents	I	Anne	
22950	Meghan Markle wasn’t allowed to attend Queen Elizabeth II’s funeral.	September 17, 2022	Meghan Markle n'était pas autorisé à assister aux funérailles d'Élisabeth II	P	Anne	
22951	Martha’s Vineyard “deported 50 illegals after only 24 hours.”	September 16, 2022	Le vignoble de Martha a déporté 50 illégaux (immigrants) après seulement 24 heures	P	Anne	
22952	Video shows an "invasion of crocodiles" that has flooded the beaches of Brazil and caused residents to panic.	September 16, 2022	Une vidéo montre une invasion de crocodiles qui a inondé les plages du Brésil et ont causé la panique chez les résidents.	P	Anne	
